ABUNDANCE,ADDITIONS,AGGREGATED,CLASS,CONDITION,CORRECTED,CTDEEP.LabID,DATE_COL,DEEPTaxaID,Device,DISTINCT,FAMILY,GENUS,Habitat,IMMATURE,INDETERMINATE,INFRACLASS,INFRAORDER,KINGDOM,LAB_COM,LAB_NAME,LAB_SAMPLE_ID,LAB_TIN,LIFE_STAGE,ORDER,PHYLUM,Rep,SAMPTYPE,SERIAL,SPECIES,staSeq,Stream,SUBCLASS,SUBFAMILY,SUBGENUS,SUBORDER,SUBPHYLUM,SUBSPECIES,SUBTRIBE,SUPERFAMILY,SUPERORDER,TAXON_NAME,TAXONOMIST,TRIBE,X._IN_RC,X._SUB,RBV
1,,0,Insecta,N,1,RBV-2024-046,9/21/2024,754,KN1M2,Y,Sialidae,Sialis,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-46,510,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115002,sp.,20981,Lewis Atwood Brook,Pterygota,,,,Hexapoda,,,,Neuropterida,Sialis sp.,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-046,9/21/2024,769,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-46,561,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115527,Hydropsyche sparna,20981,Lewis Atwood Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche sparna,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-046,9/21/2024,826,KN1M2,Y,Philopotamidae,Chimarra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-46,635,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115278,Chimarra aterrima,20981,Lewis Atwood Brook,Pterygota,,,,Hexapoda,,,,,Chimarra aterrima,L. Smith,,0,100,1
6,,0,Insecta,N,6,RBV-2024-046,9/21/2024,829,KN1M2,Y,Philopotamidae,Dolophilodes,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-46,638,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115319,sp.,20981,Lewis Atwood Brook,Pterygota,,,,Hexapoda,,,,,Dolophilodes sp.,L. Smith,,0,100,1
5,,0,Insecta,N,5,RBV-2024-046,9/21/2024,851,KN1M2,Y,Rhyacophilidae,Rhyacophila,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-46,2793,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115133,Rhyacophila fuscula,20981,Lewis Atwood Brook,Pterygota,,,,Hexapoda,,,,,Rhyacophila fuscula,L. Smith,,0,100,1
2,,0,Clitellata,N,2,RBV-2024-044,9/22/2024,651,KN1M2,Y,,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,4,N/A,,Annelida,1,ABM-RBV,68422,,20982,East Spring Brook,Oligochaeta,,,,,,,,,Oligochaeta,L. Smith,,0,100,1
1,,0,Arachnida,N,1,RBV-2024-044,9/22/2024,387,KN1M2,Y,Sperchontidae,Sperchon,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,3002,N/A,Trombidiformes,Arthropoda,1,ABM-RBV,83006,sp.,20982,East Spring Brook,Acari,,,,Chelicerata,,,,Acariformes,Sperchon sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,516,KN1M2,Y,Psephenidae,Psephenus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,500,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114072,Psephenus herricki,20982,East Spring Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Psephenus herricki,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,536,KN1M2,Y,Athericidae,Atherix,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,695,Larvae,Diptera,Arthropoda,1,ABM-RBV,130929,sp.,20982,East Spring Brook,,,,Brachycera,Hexapoda,,,,,Atherix sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,551,KN1M2,Y,Chironomidae,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,765,Larvae,Diptera,Arthropoda,1,ABM-RBV,127917,,20982,East Spring Brook,,,,Nematocera,Hexapoda,,,,,Chironomidae,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,685,KN1M2,Y,Simuliidae,Simulium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,738,Larvae,Diptera,Arthropoda,1,ABM-RBV,126774,sp.,20982,East Spring Brook,,,,Nematocera,Hexapoda,,,,,Simulium sp.,L. Smith,,0,100,1
6,,0,Insecta,N,6,RBV-2024-044,9/22/2024,408,KN1M2,Y,Baetidae,Baetis,Riffle,N,Y,,,Animalia,,EcoAnalysts,8436.6-44,145,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100800,sp.,20982,East Spring Brook,,,,,Hexapoda,,,,,Baetis sp.,L. Smith,,0,100,1
17,,0,Insecta,N,17,RBV-2024-044,9/22/2024,943,KN1M2,Y,Baetidae,Plauditus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,2652,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,568553,sp.,20982,East Spring Brook,,,,,Hexapoda,,,,,Plauditus sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,994,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,232,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100532,Maccaffertium modestum,20982,East Spring Brook,,,,,Hexapoda,,,,,Maccaffertium modestum,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,429,KN1M2,Y,Isonychiidae,Isonychia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,251,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101041,sp.,20982,East Spring Brook,,,,,Hexapoda,,,,,Isonychia sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,20982,East Spring Brook,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,339,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,363,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102917,sp.,20982,East Spring Brook,Pterygota,,,,Hexapoda,,,,,Acroneuria sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,358,KN1M2,Y,Perlidae,Paragnetina,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,377,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102962,Paragnetina immarginata,20982,East Spring Brook,Pterygota,,,,Hexapoda,,,,,Paragnetina immarginata,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,764,KN1M2,Y,Hydropsychidae,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,542,Pupae,Trichoptera,Arthropoda,1,ABM-RBV,115398,,20982,East Spring Brook,Pterygota,,,,Hexapoda,,,,,Hydropsychidae,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,766,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,547,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115578,Hydropsyche bronta,20982,East Spring Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche bronta,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,773,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-44,565,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115453,sp.,20982,East Spring Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,829,KN1M2,Y,Philopotamidae,Dolophilodes,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-44,638,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115319,sp.,20982,East Spring Brook,Pterygota,,,,Hexapoda,,,,,Dolophilodes sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-044,9/22/2024,847,KN1M2,Y,Rhyacophilidae,Rhyacophila,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-44,678,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115097,sp.,20982,East Spring Brook,Pterygota,,,,Hexapoda,,,,,Rhyacophila sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-060,9/23/2024,685,KN1M2,Y,Simuliidae,Simulium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-60,738,Larvae,Diptera,Arthropoda,1,ABM-RBV,126774,sp.,15764,Deep Brook,,,,Nematocera,Hexapoda,,,,,Simulium sp.,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-060,9/23/2024,448,KN1M2,Y,Baetidae,Acentrella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-60,132,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,568574,Acentrella turbida,15764,Deep Brook,,,,,Hexapoda,,,,,Acentrella turbida,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-060,9/23/2024,414,KN1M2,Y,Baetidae,Baetis,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-60,144,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100817,Baetis tricaudatus,15764,Deep Brook,,,,,Hexapoda,,,,,Baetis tricaudatus,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-060,9/23/2024,429,KN1M2,Y,Isonychiidae,Isonychia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-60,251,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101041,sp.,15764,Deep Brook,,,,,Hexapoda,,,,,Isonychia sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-060,9/23/2024,762,KN1M2,Y,Glossosomatidae,Glossosoma,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-60,536,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,117159,sp.,15764,Deep Brook,Pterygota,,,,Hexapoda,,,,,Glossosoma sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-060,9/23/2024,773,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,Y,,,Animalia,,EcoAnalysts,8436.6-60,565,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115453,sp.,15764,Deep Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-060,9/23/2024,826,KN1M2,Y,Philopotamidae,Chimarra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-60,635,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115278,Chimarra aterrima,15764,Deep Brook,Pterygota,,,,Hexapoda,,,,,Chimarra aterrima,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-061,9/23/2024,509,KN1M2,Y,Elmidae,Stenelmis,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,477,Adults,Coleoptera,Arthropoda,1,ABM-RBV,114095,sp.,15764,Deep Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Stenelmis sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-061,9/23/2024,514,KN1M2,Y,Psephenidae,Ectopria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,498,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114087,sp.,15764,Deep Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Ectopria sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-061,9/23/2024,516,KN1M2,Y,Psephenidae,Psephenus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,500,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114072,Psephenus herricki,15764,Deep Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Psephenus herricki,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-061,9/23/2024,685,KN1M2,Y,Simuliidae,Simulium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,738,Larvae,Diptera,Arthropoda,1,ABM-RBV,126774,sp.,15764,Deep Brook,,,,Nematocera,Hexapoda,,,,,Simulium sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-061,9/23/2024,448,KN1M2,Y,Baetidae,Acentrella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,132,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,568574,Acentrella turbida,15764,Deep Brook,,,,,Hexapoda,,,,,Acentrella turbida,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-061,9/23/2024,409,KN1M2,Y,Baetidae,Acentrella,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-61,133,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100801,sp.,15764,Deep Brook,,,,,Hexapoda,,,,,Acentrella sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-061,9/23/2024,943,KN1M2,Y,Baetidae,Plauditus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,2652,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,568553,sp.,15764,Deep Brook,,,,,Hexapoda,,,,,Plauditus sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-061,9/23/2024,994,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,232,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100532,Maccaffertium modestum,15764,Deep Brook,,,,,Hexapoda,,,,,Maccaffertium modestum,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-061,9/23/2024,429,KN1M2,Y,Isonychiidae,Isonychia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,251,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101041,sp.,15764,Deep Brook,,,,,Hexapoda,,,,,Isonychia sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-061,9/23/2024,340,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,360,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102919,Acroneuria abnormis,15764,Deep Brook,Pterygota,,,,Hexapoda,,,,,Acroneuria abnormis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-061,9/23/2024,769,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,561,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115527,Hydropsyche sparna,15764,Deep Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche sparna,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-061,9/23/2024,773,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,Y,,,Animalia,,EcoAnalysts,8436.6-61,565,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115453,sp.,15764,Deep Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche sp.,L. Smith,,0,100,1
1,,0,Insecta,Y,1,RBV-2024-061,9/23/2024,824,KN1M2,Y,Philopotamidae,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,634,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115257,,15764,Deep Brook,Pterygota,,,,Hexapoda,,,,,Philopotamidae,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-061,9/23/2024,826,KN1M2,Y,Philopotamidae,Chimarra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,635,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115278,Chimarra aterrima,15764,Deep Brook,Pterygota,,,,Hexapoda,,,,,Chimarra aterrima,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-061,9/23/2024,851,KN1M2,Y,Rhyacophilidae,Rhyacophila,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-61,2793,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115133,Rhyacophila fuscula,15764,Deep Brook,Pterygota,,,,Hexapoda,,,,,Rhyacophila fuscula,L. Smith,,0,100,1
1,,0,Clitellata,N,1,RBV-2024-062,9/25/2024,651,KN1M2,Y,,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,4,N/A,,Annelida,1,ABM-RBV,68422,,15249,Mashamoquet Brook,Oligochaeta,,,,,,,,,Oligochaeta,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,914,KN1M2,Y,Elmidae,Optioservus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,461,Adults,Coleoptera,Arthropoda,1,ABM-RBV,114185,Optioservus ovalis,15249,Mashamoquet Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Optioservus ovalis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,514,KN1M2,Y,Psephenidae,Ectopria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,498,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114087,sp.,15249,Mashamoquet Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Ectopria sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,516,KN1M2,Y,Psephenidae,Psephenus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,500,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114072,Psephenus herricki,15249,Mashamoquet Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Psephenus herricki,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,536,KN1M2,Y,Athericidae,Atherix,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,695,Larvae,Diptera,Arthropoda,1,ABM-RBV,130929,sp.,15249,Mashamoquet Brook,,,,Brachycera,Hexapoda,,,,,Atherix sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-062,9/25/2024,685,KN1M2,Y,Simuliidae,Simulium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,738,Larvae,Diptera,Arthropoda,1,ABM-RBV,126774,sp.,15249,Mashamoquet Brook,,,,Nematocera,Hexapoda,,,,,Simulium sp.,L. Smith,,0,100,1
6,,0,Insecta,N,6,RBV-2024-062,9/25/2024,448,KN1M2,Y,Baetidae,Acentrella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,132,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,568574,Acentrella turbida,15249,Mashamoquet Brook,,,,,Hexapoda,,,,,Acentrella turbida,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,412,KN1M2,Y,Baetidae,Baetis,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,138,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100808,Baetis intercalaris,15249,Mashamoquet Brook,,,,,Hexapoda,,,,,Baetis intercalaris,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,422,KN1M2,Y,Heptageniidae,Leucrocuta,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,218,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100676,sp.,15249,Mashamoquet Brook,,,,,Hexapoda,,,,,Leucrocuta sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,67,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-62,236,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,697957,sp.,15249,Mashamoquet Brook,,,,,Hexapoda,,,,,Maccaffertium sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-062,9/25/2024,429,KN1M2,Y,Isonychiidae,Isonychia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,251,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101041,sp.,15249,Mashamoquet Brook,,,,,Hexapoda,,,,,Isonychia sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,749,KN1M2,Y,Corydalidae,Corydalus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,507,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115034,Corydalus cornutus,15249,Mashamoquet Brook,Pterygota,Corydalinae,,,Hexapoda,,,,Neuropterida,Corydalus cornutus,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,15249,Mashamoquet Brook,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,332,KN1M2,Y,Chloroperlidae,,Riffle,N,Y,,,Animalia,,EcoAnalysts,8436.6-62,313,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,103202,,15249,Mashamoquet Brook,Pterygota,,,,Hexapoda,,,,,Chloroperlidae,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,325,KN1M2,Y,Peltoperlidae,Tallaperla,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,355,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102500,sp.,15249,Mashamoquet Brook,Pterygota,,,,Hexapoda,,,,,Tallaperla sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,339,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,363,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102917,sp.,15249,Mashamoquet Brook,Pterygota,,,,Hexapoda,,,,,Acroneuria sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,359,KN1M2,Y,Perlidae,Paragnetina,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,378,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102968,Paragnetina media,15249,Mashamoquet Brook,Pterygota,,,,Hexapoda,,,,,Paragnetina media,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-062,9/25/2024,762,KN1M2,Y,Glossosomatidae,Glossosoma,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,536,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,117159,sp.,15249,Mashamoquet Brook,Pterygota,,,,Hexapoda,,,,,Glossosoma sp.,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-062,9/25/2024,769,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,561,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115527,Hydropsyche sparna,15249,Mashamoquet Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche sparna,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-062,9/25/2024,826,KN1M2,Y,Philopotamidae,Chimarra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,635,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115278,Chimarra aterrima,15249,Mashamoquet Brook,Pterygota,,,,Hexapoda,,,,,Chimarra aterrima,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,829,KN1M2,Y,Philopotamidae,Dolophilodes,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,638,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115319,sp.,15249,Mashamoquet Brook,Pterygota,,,,Hexapoda,,,,,Dolophilodes sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-062,9/25/2024,851,KN1M2,Y,Rhyacophilidae,Rhyacophila,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,2793,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115133,Rhyacophila fuscula,15249,Mashamoquet Brook,Pterygota,,,,Hexapoda,,,,,Rhyacophila fuscula,L. Smith,,0,100,1
1,,0,Gastropoda,N,1,RBV-2024-062,9/25/2024,702,KN1M2,Y,Planorbidae,Ferrissia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-62,79,N/A,Hygrophila,Mollusca,1,ABM-RBV,76569,sp.,15249,Mashamoquet Brook,Heterobranchia,,,,,,,Planorboidea,,Ferrissia sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-025,9/29/2024,516,KN1M2,Y,Psephenidae,Psephenus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-25,500,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114072,Psephenus herricki,16121,Flat Brook ,Pterygota,,,Polyphaga,Hexapoda,,,,,Psephenus herricki,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-025,9/29/2024,694,KN1M2,Y,Tipulidae,Hexatoma,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-25,755,Larvae,Diptera,Arthropoda,1,ABM-RBV,120094,sp.,16121,Flat Brook ,,Limoniinae,,,Hexapoda,,,,,Hexatoma sp.,L. Smith,Hexatomini,0,100,1
3,,0,Insecta,N,3,RBV-2024-025,9/29/2024,448,KN1M2,Y,Baetidae,Acentrella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-25,132,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,568574,Acentrella turbida,16121,Flat Brook ,,,,,Hexapoda,,,,,Acentrella turbida,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-025,9/29/2024,414,KN1M2,Y,Baetidae,Baetis,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-25,144,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100817,Baetis tricaudatus,16121,Flat Brook ,,,,,Hexapoda,,,,,Baetis tricaudatus,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-025,9/29/2024,462,KN1M2,Y,Ephemerellidae,Teloganopsis,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-25,188,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101396,Teloganopsis deficiens,16121,Flat Brook ,,,,,Hexapoda,,,,,Teloganopsis deficiens,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-025,9/29/2024,420,KN1M2,Y,Heptageniidae,Epeorus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-25,209,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100626,sp.,16121,Flat Brook ,,,,,Hexapoda,,,,,Epeorus sp.,L. Smith,,0,100,1
